timestamp,UserID,offer_id,event_type,tags
2025-01-07T08:22:00,772308408,offer_02,accept,"travel,rewards,credit_card"
2025-02-03T17:43:00,772308408,offer_04,click,"loan,personal,quick_disbursal"
2025-02-03T16:09:00,712981383,offer_01,click,"cashback,savings,digital"
2025-01-24T09:04:00,790099758,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-13T07:04:00,790099758,offer_02,click,"travel,rewards,credit_card"
2025-02-14T10:35:00,709547658,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-13T00:57:00,778770783,offer_02,accept,"travel,rewards,credit_card"
2025-01-01T17:54:00,778770783,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-30T07:46:00,713134458,offer_02,click,"travel,rewards,credit_card"
2025-01-27T10:47:00,713134458,offer_04,click,"loan,personal,quick_disbursal"
2025-01-14T14:06:00,712159083,offer_01,accept,"cashback,savings,digital"
2025-01-30T01:11:00,713639958,offer_05,accept,"education,onboarding,starter"
2025-02-20T16:15:00,771180033,offer_02,accept,"travel,rewards,credit_card"
2025-02-22T21:35:00,771180033,offer_04,click,"loan,personal,quick_disbursal"
2025-02-20T17:54:00,717916758,offer_04,click,"loan,personal,quick_disbursal"
2025-02-12T07:59:00,717916758,offer_02,click,"travel,rewards,credit_card"
2025-01-19T13:14:00,711089733,offer_05,click,"education,onboarding,starter"
2025-01-28T11:28:00,711089733,offer_01,click,"cashback,savings,digital"
2025-02-24T23:20:00,716988633,offer_02,click,"travel,rewards,credit_card"
2025-02-10T23:13:00,779031033,offer_02,accept,"travel,rewards,credit_card"
2025-01-26T04:04:00,779031033,offer_04,click,"loan,personal,quick_disbursal"
2025-02-13T18:22:00,716302383,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-24T14:05:00,718281408,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-24T22:30:00,721333233,offer_02,accept,"travel,rewards,credit_card"
2025-02-21T01:24:00,794496033,offer_02,accept,"travel,rewards,credit_card"
2025-02-11T06:31:00,710519433,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-05T11:48:00,710519433,offer_02,accept,"travel,rewards,credit_card"
2025-02-11T20:34:00,814995933,offer_05,accept,"education,onboarding,starter"
2025-03-02T09:28:00,814995933,offer_01,click,"cashback,savings,digital"
2025-01-02T22:29:00,721469433,offer_02,accept,"travel,rewards,credit_card"
2025-01-31T19:48:00,721469433,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-10T14:50:00,788386908,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-15T20:56:00,717198633,offer_04,click,"loan,personal,quick_disbursal"
2025-02-11T17:46:00,717198633,offer_02,click,"travel,rewards,credit_card"
2025-02-04T04:45:00,767695083,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-25T21:18:00,711791583,offer_05,accept,"education,onboarding,starter"
2025-01-26T18:33:00,712315683,offer_01,accept,"cashback,savings,digital"
2025-01-13T18:55:00,710038008,offer_02,accept,"travel,rewards,credit_card"
2025-02-21T07:48:00,789129033,offer_02,accept,"travel,rewards,credit_card"
2025-01-08T12:56:00,789129033,offer_04,click,"loan,personal,quick_disbursal"
2025-02-13T18:51:00,718349058,offer_02,accept,"travel,rewards,credit_card"
2025-03-11T05:02:00,718349058,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-01T19:40:00,789842283,offer_04,click,"loan,personal,quick_disbursal"
2025-01-02T11:02:00,789842283,offer_02,click,"travel,rewards,credit_card"
2025-01-02T09:51:00,714513033,offer_02,click,"travel,rewards,credit_card"
2025-01-21T11:36:00,714717483,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-07T12:11:00,714900408,offer_05,accept,"education,onboarding,starter"
2025-01-03T09:53:00,719418933,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-08T12:46:00,719418933,offer_02,click,"travel,rewards,credit_card"
2025-02-21T03:41:00,720115683,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-16T17:30:00,779504058,offer_05,accept,"education,onboarding,starter"
2025-02-03T10:51:00,795979833,offer_01,click,"cashback,savings,digital"
2025-02-21T18:52:00,795979833,offer_05,accept,"education,onboarding,starter"
2025-02-03T15:46:00,717392358,offer_04,click,"loan,personal,quick_disbursal"
2025-02-17T19:08:00,717392358,offer_02,click,"travel,rewards,credit_card"
2025-01-08T20:57:00,718640508,offer_01,accept,"cashback,savings,digital"
2025-01-04T09:33:00,803366358,offer_04,click,"loan,personal,quick_disbursal"
2025-02-25T20:00:00,709230708,offer_01,accept,"cashback,savings,digital"
2025-02-14T02:45:00,781794708,offer_02,accept,"travel,rewards,credit_card"
2025-01-16T03:46:00,801383808,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-18T18:54:00,801383808,offer_02,click,"travel,rewards,credit_card"
2025-02-01T15:58:00,710677608,offer_02,click,"travel,rewards,credit_card"
2025-02-14T02:05:00,708217758,offer_02,accept,"travel,rewards,credit_card"
2025-01-17T17:14:00,714272658,offer_05,accept,"education,onboarding,starter"
2025-01-23T15:28:00,717469158,offer_04,click,"loan,personal,quick_disbursal"
2025-03-08T09:42:00,711864783,offer_02,accept,"travel,rewards,credit_card"
2025-01-18T22:08:00,719407983,offer_01,accept,"cashback,savings,digital"
2025-01-17T21:30:00,710665533,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-04T02:19:00,716804283,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-04T23:05:00,767294658,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-11T04:41:00,709122483,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-26T17:52:00,708241233,offer_01,accept,"cashback,savings,digital"
2025-01-12T16:59:00,717860358,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-04T09:37:00,717860358,offer_02,click,"travel,rewards,credit_card"
2025-01-12T09:40:00,789337233,offer_02,accept,"travel,rewards,credit_card"
2025-01-21T03:32:00,789337233,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-16T09:52:00,720902133,offer_04,click,"loan,personal,quick_disbursal"
2025-02-18T23:52:00,721043058,offer_04,click,"loan,personal,quick_disbursal"
2025-02-18T22:41:00,711870333,offer_04,click,"loan,personal,quick_disbursal"
2025-03-04T01:31:00,708398283,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-16T02:08:00,715878183,offer_04,click,"loan,personal,quick_disbursal"
2025-02-28T18:22:00,715878183,offer_02,accept,"travel,rewards,credit_card"
2025-01-17T01:06:00,719451483,offer_05,accept,"education,onboarding,starter"
2025-03-01T21:54:00,719451483,offer_01,accept,"cashback,savings,digital"
2025-01-12T17:14:00,709110633,offer_02,click,"travel,rewards,credit_card"
2025-03-01T01:20:00,721059033,offer_02,accept,"travel,rewards,credit_card"
2025-03-01T09:32:00,721059033,offer_04,click,"loan,personal,quick_disbursal"
2025-02-04T23:56:00,779912283,offer_02,accept,"travel,rewards,credit_card"
2025-01-21T10:27:00,779912283,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-07T05:36:00,717701733,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-14T17:56:00,709913733,offer_01,accept,"cashback,savings,digital"
2025-01-22T10:18:00,709913733,offer_05,accept,"education,onboarding,starter"
2025-02-10T15:38:00,718768158,offer_02,click,"travel,rewards,credit_card"
2025-03-08T13:47:00,721375308,offer_02,click,"travel,rewards,credit_card"
2025-01-05T22:16:00,721375308,offer_04,click,"loan,personal,quick_disbursal"
2025-01-27T17:00:00,711374283,offer_02,accept,"travel,rewards,credit_card"
2025-03-06T21:31:00,711374283,offer_04,click,"loan,personal,quick_disbursal"
2025-01-15T05:00:00,822893133,offer_02,accept,"travel,rewards,credit_card"
2025-03-06T00:47:00,822893133,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-03T13:29:00,778465533,offer_05,accept,"education,onboarding,starter"
2025-01-08T06:27:00,712138983,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-11T21:48:00,712138983,offer_02,accept,"travel,rewards,credit_card"
2025-03-07T12:37:00,716920908,offer_02,click,"travel,rewards,credit_card"
2025-02-14T11:16:00,708095133,offer_02,click,"travel,rewards,credit_card"
2025-02-12T21:46:00,711195558,offer_02,click,"travel,rewards,credit_card"
2025-01-17T06:20:00,772735758,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-22T22:26:00,772735758,offer_02,accept,"travel,rewards,credit_card"
2025-01-19T14:04:00,712024908,offer_01,click,"cashback,savings,digital"
2025-01-28T01:34:00,778239933,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-14T09:57:00,778239933,offer_02,click,"travel,rewards,credit_card"
2025-02-11T07:37:00,714893733,offer_04,click,"loan,personal,quick_disbursal"
2025-01-27T04:23:00,754886958,offer_02,accept,"travel,rewards,credit_card"
2025-01-15T19:41:00,754886958,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-28T21:31:00,710104908,offer_05,accept,"education,onboarding,starter"
2025-01-13T13:03:00,710104908,offer_01,accept,"cashback,savings,digital"
2025-01-06T13:16:00,710558883,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-03T14:20:00,713827383,offer_01,click,"cashback,savings,digital"
2025-02-08T15:37:00,720267033,offer_02,click,"travel,rewards,credit_card"
2025-02-18T00:44:00,712049208,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-23T09:35:00,708688608,offer_01,accept,"cashback,savings,digital"
2025-02-19T23:21:00,716223708,offer_02,accept,"travel,rewards,credit_card"
2025-02-16T14:51:00,716223708,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-18T00:56:00,713217858,offer_01,accept,"cashback,savings,digital"
2025-01-17T02:09:00,819352983,offer_04,click,"loan,personal,quick_disbursal"
2025-02-18T10:33:00,711019308,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-07T23:11:00,768600558,offer_02,click,"travel,rewards,credit_card"
2025-01-11T21:32:00,710202783,offer_02,accept,"travel,rewards,credit_card"
2025-01-25T14:15:00,710202783,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-21T07:15:00,712899333,offer_05,accept,"education,onboarding,starter"
2025-02-11T07:36:00,712899333,offer_01,accept,"cashback,savings,digital"
2025-01-02T22:25:00,767036433,offer_01,accept,"cashback,savings,digital"
2025-01-25T00:57:00,767036433,offer_05,accept,"education,onboarding,starter"
2025-01-03T20:21:00,793473033,offer_04,click,"loan,personal,quick_disbursal"
2025-01-03T17:25:00,793473033,offer_02,click,"travel,rewards,credit_card"
2025-01-16T15:33:00,721232058,offer_02,accept,"travel,rewards,credit_card"
2025-01-16T23:19:00,719443683,offer_02,accept,"travel,rewards,credit_card"
2025-02-05T15:59:00,719443683,offer_04,click,"loan,personal,quick_disbursal"
2025-01-17T03:18:00,715449333,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-11T01:33:00,717998058,offer_01,click,"cashback,savings,digital"
2025-02-23T22:55:00,779610033,offer_02,click,"travel,rewards,credit_card"
2025-01-25T06:50:00,779610033,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-25T14:59:00,827332983,offer_02,click,"travel,rewards,credit_card"
2025-02-09T20:42:00,721183983,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-18T16:54:00,718426533,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-08T10:48:00,718426533,offer_02,accept,"travel,rewards,credit_card"
2025-03-04T04:13:00,710698233,offer_02,click,"travel,rewards,credit_card"
2025-02-10T03:05:00,780253533,offer_05,accept,"education,onboarding,starter"
2025-02-22T09:50:00,793581933,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-16T02:14:00,719229708,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-10T09:38:00,719229708,offer_02,click,"travel,rewards,credit_card"
2025-02-25T03:36:00,715158483,offer_01,click,"cashback,savings,digital"
2025-02-14T18:14:00,809296308,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-03T20:37:00,778176108,offer_02,click,"travel,rewards,credit_card"
2025-02-15T06:16:00,796532958,offer_05,accept,"education,onboarding,starter"
2025-03-04T00:36:00,709345008,offer_02,accept,"travel,rewards,credit_card"
2025-01-26T11:11:00,717049533,offer_04,click,"loan,personal,quick_disbursal"
2025-01-05T02:31:00,717049533,offer_02,accept,"travel,rewards,credit_card"
2025-01-25T00:34:00,719366358,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-30T07:02:00,721417233,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-16T20:15:00,711622683,offer_02,click,"travel,rewards,credit_card"
2025-03-09T20:33:00,714578283,offer_02,click,"travel,rewards,credit_card"
2025-02-03T17:05:00,714578283,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-11T16:42:00,769574883,offer_04,click,"loan,personal,quick_disbursal"
2025-01-23T16:42:00,769574883,offer_02,accept,"travel,rewards,credit_card"
2025-01-05T16:11:00,717643608,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-20T00:51:00,717643608,offer_02,accept,"travel,rewards,credit_card"
2025-03-01T22:34:00,709198158,offer_05,accept,"education,onboarding,starter"
2025-01-20T01:06:00,709198158,offer_01,accept,"cashback,savings,digital"
2025-01-25T23:51:00,712419708,offer_05,accept,"education,onboarding,starter"
2025-02-23T10:46:00,712419708,offer_01,accept,"cashback,savings,digital"
2025-01-16T05:18:00,709103358,offer_01,accept,"cashback,savings,digital"
2025-02-21T21:35:00,716966808,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-22T05:19:00,772264383,offer_02,accept,"travel,rewards,credit_card"
2025-02-02T15:26:00,772264383,offer_04,click,"loan,personal,quick_disbursal"
2025-01-16T08:54:00,721057758,offer_04,click,"loan,personal,quick_disbursal"
2025-02-02T23:02:00,721057758,offer_02,accept,"travel,rewards,credit_card"
2025-02-15T19:57:00,769137108,offer_05,accept,"education,onboarding,starter"
2025-02-02T16:49:00,717640083,offer_02,accept,"travel,rewards,credit_card"
2025-01-04T19:51:00,716445783,offer_04,click,"loan,personal,quick_disbursal"
2025-03-03T18:06:00,716445783,offer_02,accept,"travel,rewards,credit_card"
2025-02-17T16:06:00,708579633,offer_04,click,"loan,personal,quick_disbursal"
2025-01-23T18:28:00,718715583,offer_01,click,"cashback,savings,digital"
2025-01-11T14:25:00,778686408,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-26T02:17:00,778686408,offer_02,click,"travel,rewards,credit_card"
2025-01-22T14:31:00,715015683,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-03T00:13:00,805254708,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-10T02:54:00,710462433,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-22T05:42:00,710462433,offer_02,click,"travel,rewards,credit_card"
2025-03-07T12:00:00,721342383,offer_04,click,"loan,personal,quick_disbursal"
2025-02-14T02:56:00,721342383,offer_02,accept,"travel,rewards,credit_card"
2025-01-12T02:56:00,720179883,offer_04,click,"loan,personal,quick_disbursal"
2025-01-12T22:21:00,794977533,offer_02,accept,"travel,rewards,credit_card"
2025-02-14T16:18:00,779445108,offer_02,accept,"travel,rewards,credit_card"
2025-01-01T12:54:00,718193958,offer_01,accept,"cashback,savings,digital"
2025-01-11T17:32:00,718193958,offer_05,accept,"education,onboarding,starter"
2025-01-23T10:26:00,710955633,offer_01,accept,"cashback,savings,digital"
2025-01-06T22:48:00,716149383,offer_02,click,"travel,rewards,credit_card"
2025-03-11T07:30:00,752604633,offer_02,accept,"travel,rewards,credit_card"
2025-01-04T04:44:00,752604633,offer_04,click,"loan,personal,quick_disbursal"
2025-03-04T16:15:00,713889933,offer_02,accept,"travel,rewards,credit_card"
2025-03-01T18:55:00,709446783,offer_04,click,"loan,personal,quick_disbursal"
2025-02-28T02:33:00,709446783,offer_02,click,"travel,rewards,credit_card"
2025-01-10T00:25:00,789115833,offer_02,accept,"travel,rewards,credit_card"
2025-01-29T18:16:00,789115833,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-16T04:59:00,711242058,offer_02,click,"travel,rewards,credit_card"
2025-01-26T22:03:00,787623858,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-06T07:38:00,709040508,offer_04,click,"loan,personal,quick_disbursal"
2025-01-20T17:28:00,708864708,offer_04,click,"loan,personal,quick_disbursal"
2025-03-04T09:56:00,708864708,offer_02,click,"travel,rewards,credit_card"
2025-01-16T22:46:00,717758583,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-26T23:16:00,717758583,offer_02,click,"travel,rewards,credit_card"
2025-01-21T21:12:00,715416633,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-10T01:38:00,715416633,offer_02,accept,"travel,rewards,credit_card"
2025-01-07T04:20:00,717956283,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-21T16:24:00,721379433,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-26T22:05:00,712027683,offer_05,click,"education,onboarding,starter"
2025-01-26T00:54:00,712027683,offer_01,accept,"cashback,savings,digital"
2025-02-08T02:38:00,716027208,offer_02,click,"travel,rewards,credit_card"
2025-01-13T20:22:00,716027208,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-04T18:30:00,720475233,offer_01,accept,"cashback,savings,digital"
2025-01-23T18:47:00,720475233,offer_05,click,"education,onboarding,starter"
2025-01-08T19:47:00,712275108,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-06T11:08:00,712275108,offer_02,accept,"travel,rewards,credit_card"
2025-01-31T05:45:00,718121658,offer_02,accept,"travel,rewards,credit_card"
2025-02-18T07:02:00,718121658,offer_04,click,"loan,personal,quick_disbursal"
2025-02-21T20:36:00,711593808,offer_02,accept,"travel,rewards,credit_card"
2025-01-24T12:39:00,711593808,offer_04,click,"loan,personal,quick_disbursal"
2025-02-09T18:10:00,716222808,offer_05,accept,"education,onboarding,starter"
2025-01-13T08:00:00,718731183,offer_02,accept,"travel,rewards,credit_card"
2025-01-07T11:23:00,788779008,offer_02,click,"travel,rewards,credit_card"
2025-02-13T23:37:00,788779008,offer_04,click,"loan,personal,quick_disbursal"
2025-01-31T18:31:00,710404533,offer_02,accept,"travel,rewards,credit_card"
2025-01-24T09:04:00,711173058,offer_04,click,"loan,personal,quick_disbursal"
2025-01-21T11:54:00,711173058,offer_02,accept,"travel,rewards,credit_card"
2025-01-01T06:38:00,715383108,offer_04,click,"loan,personal,quick_disbursal"
2025-03-02T13:56:00,715383108,offer_02,click,"travel,rewards,credit_card"
2025-02-24T16:48:00,711697158,offer_05,accept,"education,onboarding,starter"
2025-01-16T05:46:00,711697158,offer_01,click,"cashback,savings,digital"
2025-03-02T16:46:00,709186983,offer_02,click,"travel,rewards,credit_card"
2025-02-19T04:38:00,808964433,offer_05,click,"education,onboarding,starter"
2025-01-15T10:19:00,711948333,offer_02,click,"travel,rewards,credit_card"
2025-01-23T20:29:00,710541858,offer_01,accept,"cashback,savings,digital"
2025-01-30T12:33:00,710541858,offer_05,click,"education,onboarding,starter"
2025-01-19T01:34:00,713865333,offer_01,accept,"cashback,savings,digital"
2025-03-03T14:12:00,797707008,offer_05,accept,"education,onboarding,starter"
2025-01-22T11:30:00,713490483,offer_02,click,"travel,rewards,credit_card"
2025-02-03T10:33:00,713490483,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-17T10:31:00,720370533,offer_02,click,"travel,rewards,credit_card"
2025-02-19T10:07:00,720370533,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-14T13:19:00,779743908,offer_04,click,"loan,personal,quick_disbursal"
2025-01-15T10:33:00,779743908,offer_02,click,"travel,rewards,credit_card"
2025-02-12T01:15:00,718675158,offer_05,accept,"education,onboarding,starter"
2025-02-16T19:04:00,718675158,offer_01,click,"cashback,savings,digital"
2025-01-17T12:39:00,710784333,offer_02,accept,"travel,rewards,credit_card"
2025-01-25T12:24:00,816596583,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-05T11:48:00,717517758,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-04T22:13:00,717517758,offer_02,accept,"travel,rewards,credit_card"
2025-03-01T15:52:00,712880283,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-06T08:12:00,712880283,offer_02,click,"travel,rewards,credit_card"
2025-01-21T23:27:00,753226158,offer_05,click,"education,onboarding,starter"
2025-02-23T23:07:00,753226158,offer_01,accept,"cashback,savings,digital"
2025-02-17T05:31:00,720605808,offer_01,accept,"cashback,savings,digital"
2025-02-20T22:08:00,720605808,offer_05,click,"education,onboarding,starter"
2025-01-11T16:11:00,758317233,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-27T00:37:00,711028308,offer_05,accept,"education,onboarding,starter"
2025-02-13T08:22:00,711028308,offer_01,click,"cashback,savings,digital"
2025-01-23T07:40:00,814852533,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-25T03:45:00,711526533,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-06T22:56:00,711526533,offer_02,accept,"travel,rewards,credit_card"
2025-01-21T07:03:00,804403908,offer_02,click,"travel,rewards,credit_card"
2025-02-23T23:12:00,716999883,offer_04,click,"loan,personal,quick_disbursal"
2025-02-21T12:57:00,716452083,offer_01,accept,"cashback,savings,digital"
2025-02-03T08:40:00,787599258,offer_01,click,"cashback,savings,digital"
2025-01-04T08:54:00,714495258,offer_05,click,"education,onboarding,starter"
2025-01-26T18:33:00,717713283,offer_01,accept,"cashback,savings,digital"
2025-01-15T20:27:00,717713283,offer_05,accept,"education,onboarding,starter"
2025-02-25T07:57:00,789317883,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-02T09:03:00,714500883,offer_04,click,"loan,personal,quick_disbursal"
2025-02-20T00:15:00,714500883,offer_02,accept,"travel,rewards,credit_card"
2025-03-09T19:30:00,789467508,offer_02,click,"travel,rewards,credit_card"
2025-01-12T15:17:00,710317758,offer_02,accept,"travel,rewards,credit_card"
2025-02-18T13:37:00,711231558,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-17T05:11:00,716829483,offer_02,click,"travel,rewards,credit_card"
2025-02-08T11:40:00,716829483,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-05T12:41:00,779713608,offer_04,click,"loan,personal,quick_disbursal"
2025-03-02T00:18:00,711628458,offer_01,accept,"cashback,savings,digital"
2025-02-25T04:57:00,711628458,offer_05,accept,"education,onboarding,starter"
2025-03-10T16:11:00,718943508,offer_04,click,"loan,personal,quick_disbursal"
2025-02-25T17:08:00,770724558,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-16T16:53:00,783561558,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-27T16:39:00,783561558,offer_02,accept,"travel,rewards,credit_card"
2025-03-01T11:25:00,719309958,offer_02,click,"travel,rewards,credit_card"
2025-01-17T17:34:00,719309958,offer_04,click,"loan,personal,quick_disbursal"
2025-03-07T08:13:00,788785083,offer_01,accept,"cashback,savings,digital"
2025-02-23T17:53:00,780481308,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-24T22:37:00,780481308,offer_02,click,"travel,rewards,credit_card"
2025-02-26T00:29:00,711757383,offer_05,click,"education,onboarding,starter"
2025-01-09T02:19:00,711757383,offer_01,click,"cashback,savings,digital"
2025-02-01T09:24:00,787550808,offer_02,accept,"travel,rewards,credit_card"
2025-01-09T22:51:00,787550808,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-15T11:49:00,779863533,offer_02,accept,"travel,rewards,credit_card"
2025-02-21T03:37:00,714529233,offer_01,accept,"cashback,savings,digital"
2025-02-15T20:12:00,714529233,offer_05,click,"education,onboarding,starter"
2025-01-14T00:47:00,708177333,offer_01,accept,"cashback,savings,digital"
2025-03-01T07:06:00,708177333,offer_05,click,"education,onboarding,starter"
2025-01-10T17:22:00,812019933,offer_02,accept,"travel,rewards,credit_card"
2025-02-23T09:20:00,708557358,offer_02,click,"travel,rewards,credit_card"
2025-02-25T21:20:00,713580633,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-07T08:48:00,711466533,offer_05,accept,"education,onboarding,starter"
2025-02-28T13:30:00,802276683,offer_02,click,"travel,rewards,credit_card"
2025-02-20T02:26:00,780913308,offer_02,click,"travel,rewards,credit_card"
2025-02-11T14:01:00,780913308,offer_04,click,"loan,personal,quick_disbursal"
2025-02-11T03:58:00,808897683,offer_04,click,"loan,personal,quick_disbursal"
2025-01-02T02:45:00,719428308,offer_02,click,"travel,rewards,credit_card"
2025-01-26T21:09:00,719428308,offer_04,click,"loan,personal,quick_disbursal"
2025-02-18T22:04:00,713010483,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-28T00:03:00,717006333,offer_02,accept,"travel,rewards,credit_card"
2025-02-21T15:04:00,787621158,offer_04,click,"loan,personal,quick_disbursal"
2025-01-03T04:00:00,716924058,offer_04,click,"loan,personal,quick_disbursal"
2025-01-23T02:43:00,720916683,offer_02,accept,"travel,rewards,credit_card"
2025-02-18T23:43:00,720923658,offer_04,accept,"loan,personal,quick_disbursal"
2025-03-05T02:18:00,720923658,offer_02,accept,"travel,rewards,credit_card"
2025-02-25T08:39:00,712710708,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-08T15:20:00,718939083,offer_05,accept,"education,onboarding,starter"
2025-01-26T22:38:00,718939083,offer_01,accept,"cashback,savings,digital"
2025-01-09T14:44:00,779519058,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-21T18:53:00,779519058,offer_02,accept,"travel,rewards,credit_card"
2025-03-03T02:46:00,719085933,offer_02,click,"travel,rewards,credit_card"
2025-03-05T18:11:00,715124958,offer_02,click,"travel,rewards,credit_card"
2025-01-22T03:32:00,715124958,offer_04,click,"loan,personal,quick_disbursal"
2025-02-10T00:04:00,712979133,offer_02,accept,"travel,rewards,credit_card"
2025-03-02T11:20:00,712006308,offer_05,click,"education,onboarding,starter"
2025-02-15T22:03:00,710801133,offer_02,accept,"travel,rewards,credit_card"
2025-01-17T17:08:00,710801133,offer_04,click,"loan,personal,quick_disbursal"
2025-01-17T20:24:00,712490283,offer_02,click,"travel,rewards,credit_card"
2025-03-02T18:08:00,712490283,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-06T16:00:00,720071583,offer_05,accept,"education,onboarding,starter"
2025-02-04T09:50:00,717958833,offer_02,accept,"travel,rewards,credit_card"
2025-02-15T21:34:00,717958833,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-22T11:48:00,812420358,offer_05,accept,"education,onboarding,starter"
2025-01-13T06:48:00,812420358,offer_01,accept,"cashback,savings,digital"
2025-02-17T03:12:00,712370208,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-08T00:48:00,712370208,offer_02,accept,"travel,rewards,credit_card"
2025-02-18T15:45:00,715940358,offer_05,click,"education,onboarding,starter"
2025-01-20T00:01:00,715940358,offer_01,accept,"cashback,savings,digital"
2025-02-16T03:33:00,715041333,offer_02,accept,"travel,rewards,credit_card"
2025-02-22T02:53:00,712797258,offer_02,accept,"travel,rewards,credit_card"
2025-02-17T07:49:00,712797258,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-29T08:45:00,769170558,offer_04,accept,"loan,personal,quick_disbursal"
2025-01-15T13:32:00,715884858,offer_02,click,"travel,rewards,credit_card"
2025-03-08T22:05:00,796343058,offer_05,click,"education,onboarding,starter"
2025-01-10T15:33:00,783910008,offer_05,click,"education,onboarding,starter"
2025-01-05T14:49:00,783910008,offer_01,accept,"cashback,savings,digital"
2025-02-25T03:49:00,718888308,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-24T00:54:00,718888308,offer_02,accept,"travel,rewards,credit_card"
2025-02-09T03:36:00,785114808,offer_04,accept,"loan,personal,quick_disbursal"
2025-02-13T11:39:00,709852908,offer_01,click,"cashback,savings,digital"
2025-01-17T21:48:00,709852908,offer_05,click,"education,onboarding,starter"
2025-03-01T12:56:00,823528833,offer_05,accept,"education,onboarding,starter"
